m;eps;upper_bound;sum_of_unique_elements;DF_exp_sketch_sum;DF_exp_sketch_diff;Exp_sketch;Exp_sketch_diff
55; 0.00181818; 10000; 4.99668e+08; 5.04488e+08; 0.964644; 5.09983e+08; 2.06437
55; 0.00181818; 10000; 5.00963e+08; 5.71845e+08; 14.149; 5.7734e+08; 15.2459
55; 0.00181818; 10000; 4.98676e+08; 5.05822e+08; 1.43283; 5.11317e+08; 2.53475
55; 0.00181818; 10000; 4.99443e+08; 4.68463e+08; 6.20296; 4.73958e+08; 5.10273
55; 0.00181818; 10000; 4.98854e+08; 4.96883e+08; 0.395056; 5.02378e+08; 0.706469
56; 0.00178571; 10000; 4.99862e+08; 4.43371e+08; 11.3012; 4.48966e+08; 10.1819
56; 0.00178571; 10000; 4.99792e+08; 4.54281e+08; 9.106; 4.59876e+08; 7.98654
56; 0.00178571; 10000; 5.00756e+08; 4.76932e+08; 4.75758; 4.82527e+08; 3.64027
56; 0.00178571; 10000; 4.99674e+08; 4.55598e+08; 8.8209; 4.61193e+08; 7.70117
56; 0.00178571; 10000; 4.98716e+08; 5.51432e+08; 10.5704; 5.57027e+08; 11.6923
56; 0.00178571; 10000; 5.01484e+08; 5.05121e+08; 0.725253; 5.10716e+08; 1.84094
56; 0.00178571; 10000; 4.99605e+08; 4.57281e+08; 8.47149; 4.62876e+08; 7.3516
56; 0.00178571; 10000; 4.99555e+08; 5.38486e+08; 7.79334; 5.44081e+08; 8.91334
56; 0.00178571; 10000; 5.00767e+08; 4.44499e+08; 11.2364; 4.50094e+08; 10.1192
56; 0.00178571; 10000; 4.98661e+08; 4.95497e+08; 0.634358; 5.01092e+08; 0.487648
56; 0.00178571; 10000; 4.99908e+08; 5.01599e+08; 0.338307; 5.07194e+08; 1.45751
56; 0.00178571; 10000; 5.012e+08; 4.31336e+08; 13.9394; 4.36931e+08; 12.8231
56; 0.00178571; 10000; 5.00143e+08; 4.9582e+08; 0.864426; 5.01415e+08; 0.254254
56; 0.00178571; 10000; 5.01313e+08; 5.23609e+08; 4.44757; 5.29204e+08; 5.56364
56; 0.00178571; 10000; 4.99538e+08; 4.97029e+08; 0.502319; 5.02624e+08; 0.617716
56; 0.00178571; 10000; 5.00364e+08; 4.57391e+08; 8.5883; 4.62986e+08; 7.47012
56; 0.00178571; 10000; 4.99399e+08; 4.75507e+08; 4.7842; 4.81102e+08; 3.66385
56; 0.00178571; 10000; 4.98968e+08; 4.93905e+08; 1.0146; 4.995e+08; 0.106715
56; 0.00178571; 10000; 4.99931e+08; 5.26543e+08; 5.32315; 5.32138e+08; 6.4423
56; 0.00178571; 10000; 4.99587e+08; 4.6308e+08; 7.30741; 4.68675e+08; 6.18749
56; 0.00178571; 10000; 5.01263e+08; 5.29066e+08; 5.54654; 5.34661e+08; 6.66272
56; 0.00178571; 10000; 4.99802e+08; 5.27565e+08; 5.55481; 5.3316e+08; 6.67426
56; 0.00178571; 10000; 5.0119e+08; 4.68167e+08; 6.58887; 4.73762e+08; 5.47252
56; 0.00178571; 10000; 5.00298e+08; 4.81553e+08; 3.74676; 4.87148e+08; 2.62842
56; 0.00178571; 10000; 5.00012e+08; 5.37668e+08; 7.53094; 5.43263e+08; 8.64991
56; 0.00178571; 10000; 4.99234e+08; 5.12913e+08; 2.74015; 5.18508e+08; 3.86087
56; 0.00178571; 10000; 5.00677e+08; 4.53044e+08; 9.51374; 4.58639e+08; 8.39625
56; 0.00178571; 10000; 4.99387e+08; 5.09404e+08; 2.00594; 5.14999e+08; 3.12631
56; 0.00178571; 10000; 4.99985e+08; 5.02856e+08; 0.574216; 5.08451e+08; 1.69325
56; 0.00178571; 10000; 4.99518e+08; 5.17094e+08; 3.51872; 5.22689e+08; 4.6388
56; 0.00178571; 10000; 4.98236e+08; 5.11166e+08; 2.59509; 5.16761e+08; 3.71805
56; 0.00178571; 10000; 5.00453e+08; 4.79336e+08; 4.21972; 4.84931e+08; 3.10173
56; 0.00178571; 10000; 4.99694e+08; 5.32432e+08; 6.55172; 5.38027e+08; 7.6714
56; 0.00178571; 10000; 5.00697e+08; 5.08669e+08; 1.59218; 5.14264e+08; 2.70962
56; 0.00178571; 10000; 5.01408e+08; 4.75895e+08; 5.08832; 4.8149e+08; 3.97247
56; 0.00178571; 10000; 4.99423e+08; 4.67368e+08; 6.4184; 4.72963e+08; 5.2981
56; 0.00178571; 10000; 5.00011e+08; 4.66727e+08; 6.65674; 4.72322e+08; 5.53777
56; 0.00178571; 10000; 5.00831e+08; 4.6427e+08; 7.29998; 4.69865e+08; 6.18283
56; 0.00178571; 10000; 4.99593e+08; 4.20155e+08; 15.9004; 4.2575e+08; 14.7805
56; 0.00178571; 10000; 4.99108e+08; 4.62879e+08; 7.25887; 4.68474e+08; 6.13787
56; 0.00178571; 10000; 5.00868e+08; 4.94353e+08; 1.30084; 4.99948e+08; 0.183779
56; 0.00178571; 10000; 4.99908e+08; 4.79686e+08; 4.04515; 4.85281e+08; 2.92594
56; 0.00178571; 10000; 5.0025e+08; 4.55665e+08; 8.9125; 4.6126e+08; 7.79406
56; 0.00178571; 10000; 5.00561e+08; 5.03645e+08; 0.616088; 5.0924e+08; 1.73383
56; 0.00178571; 10000; 5.00505e+08; 4.91553e+08; 1.78866; 4.97148e+08; 0.670787
56; 0.00178571; 10000; 5.01291e+08; 4.198e+08; 16.2563; 4.25395e+08; 15.1402
56; 0.00178571; 10000; 5.00339e+08; 5.16904e+08; 3.31084; 5.20408e+08; 4.01109
56; 0.00178571; 10000; 5.00473e+08; 5.30463e+08; 5.99233; 5.36058e+08; 7.11027
56; 0.00178571; 10000; 5.01045e+08; 4.56708e+08; 8.84887; 4.62303e+08; 7.73221
56; 0.00178571; 10000; 5.01515e+08; 5.18144e+08; 3.31579; 5.23739e+08; 4.43141
56; 0.00178571; 10000; 5.00566e+08; 4.94421e+08; 1.2276; 5.00016e+08; 0.109868
56; 0.00178571; 10000; 4.98995e+08; 4.74206e+08; 4.96783; 4.79801e+08; 3.84658
56; 0.00178571; 10000; 5.00779e+08; 5.26935e+08; 5.22308; 5.3253e+08; 6.34034
56; 0.00178571; 10000; 4.99788e+08; 4.91966e+08; 1.56507; 4.97561e+08; 0.445599
56; 0.00178571; 10000; 5.00587e+08; 4.76561e+08; 4.79962; 4.82156e+08; 3.68193
56; 0.00178571; 10000; 4.99552e+08; 4.62167e+08; 7.48365; 4.67762e+08; 6.36365
56; 0.00178571; 10000; 4.99628e+08; 5.44159e+08; 8.91286; 5.49754e+08; 10.0327
56; 0.00178571; 10000; 5.00826e+08; 4.10014e+08; 18.1326; 4.15609e+08; 17.0154
56; 0.00178571; 10000; 5.00314e+08; 4.19987e+08; 16.0553; 4.25582e+08; 14.937
56; 0.00178571; 10000; 4.99643e+08; 4.92339e+08; 1.46198; 4.97934e+08; 0.342181
56; 0.00178571; 10000; 5.00592e+08; 5.26365e+08; 5.14856; 5.3196e+08; 6.26623
56; 0.00178571; 10000; 4.99061e+08; 4.44066e+08; 11.0197; 4.49661e+08; 9.89857
56; 0.00178571; 10000; 5.00164e+08; 4.75658e+08; 4.89972; 4.81253e+08; 3.78109
56; 0.00178571; 10000; 4.9954e+08; 4.2335e+08; 15.2521; 4.28945e+08; 14.1321
56; 0.00178571; 10000; 4.98575e+08; 5.27145e+08; 5.73042; 5.3274e+08; 6.85262
56; 0.00178571; 10000; 5.01121e+08; 4.62542e+08; 7.69863; 4.68137e+08; 6.58214
56; 0.00178571; 10000; 5.00031e+08; 4.25578e+08; 14.8897; 4.31173e+08; 13.7707
56; 0.00178571; 10000; 4.99034e+08; 5.25059e+08; 5.21515; 5.30654e+08; 6.33632
56; 0.00178571; 10000; 5.00743e+08; 5.06578e+08; 1.16515; 5.12173e+08; 2.28249
56; 0.00178571; 10000; 4.99061e+08; 4.58972e+08; 8.03306; 4.64567e+08; 6.91196
56; 0.00178571; 10000; 5.01396e+08; 4.69555e+08; 6.35051; 4.7515e+08; 5.23463
56; 0.00178571; 10000; 4.99025e+08; 4.40829e+08; 11.6619; 4.46424e+08; 10.5407
56; 0.00178571; 10000; 5.00209e+08; 5.05104e+08; 0.978554; 5.10699e+08; 2.09709
56; 0.00178571; 10000; 5.0023e+08; 4.18374e+08; 16.3636; 4.23969e+08; 15.2451
56; 0.00178571; 10000; 4.99774e+08; 4.77756e+08; 4.40544; 4.83351e+08; 3.28594
56; 0.00178571; 10000; 4.99976e+08; 5.25892e+08; 5.18336; 5.28207e+08; 5.64646
56; 0.00178571; 10000; 5.02251e+08; 4.83244e+08; 3.78432; 4.88839e+08; 2.67034
56; 0.00178571; 10000; 4.99763e+08; 5.07789e+08; 1.60594; 5.13384e+08; 2.72547
56; 0.00178571; 10000; 4.99583e+08; 4.49636e+08; 9.99773; 4.55231e+08; 8.87779
56; 0.00178571; 10000; 5.01348e+08; 5.26489e+08; 5.01461; 5.32084e+08; 6.13061
56; 0.00178571; 10000; 4.99649e+08; 5.27481e+08; 5.57036; 5.33076e+08; 6.69014
56; 0.00178571; 10000; 5.01424e+08; 4.3236e+08; 13.7735; 4.37955e+08; 12.6577
56; 0.00178571; 10000; 5.0049e+08; 4.31714e+08; 13.7417; 4.37309e+08; 12.6238
56; 0.00178571; 10000; 4.99564e+08; 4.39197e+08; 12.0839; 4.44792e+08; 10.9639
56; 0.00178571; 10000; 5.00308e+08; 5.06914e+08; 1.32047; 5.12509e+08; 2.43878
56; 0.00178571; 10000; 5.01267e+08; 5.09291e+08; 1.60086; 5.04855e+08; 0.715734
56; 0.00178571; 10000; 5.00584e+08; 4.498e+08; 10.1449; 4.55395e+08; 9.02725
56; 0.00178571; 10000; 4.99453e+08; 4.71738e+08; 5.54917; 4.77333e+08; 4.42895
56; 0.00178571; 10000; 4.9935e+08; 4.79859e+08; 3.90317; 4.85454e+08; 2.78271
56; 0.00178571; 10000; 4.99489e+08; 5.42585e+08; 8.62808; 5.4818e+08; 9.74823
56; 0.00178571; 10000; 4.99413e+08; 4.78072e+08; 4.27314; 4.83667e+08; 3.15282
56; 0.00178571; 10000; 4.98844e+08; 4.53793e+08; 9.03097; 4.59388e+08; 7.90937
56; 0.00178571; 10000; 4.99235e+08; 5.18713e+08; 3.90161; 5.24308e+08; 5.02232
56; 0.00178571; 10000; 4.99859e+08; 4.59214e+08; 8.13133; 4.64809e+08; 7.01201
56; 0.00178571; 10000; 5.01462e+08; 5.11111e+08; 1.9242; 5.16706e+08; 3.03994
56; 0.00178571; 10000; 4.9879e+08; 4.59762e+08; 7.82456; 4.65357e+08; 6.70285
56; 0.00178571; 10000; 5.01332e+08; 4.91851e+08; 1.89112; 4.97446e+08; 0.775091
56; 0.00178571; 10000; 4.99739e+08; 4.61378e+08; 7.67622; 4.66973e+08; 6.55664
56; 0.00178571; 10000; 5.00532e+08; 4.42401e+08; 11.614; 4.47996e+08; 10.4962
56; 0.00178571; 10000; 4.99392e+08; 4.80305e+08; 3.82204; 4.859e+08; 2.70168
57; 0.00175439; 10000; 5.00762e+08; 4.32771e+08; 13.5774; 4.38466e+08; 12.4402
57; 0.00175439; 10000; 5.00775e+08; 4.24929e+08; 15.1458; 4.30624e+08; 14.0086
57; 0.00175439; 10000; 5.0054e+08; 4.6333e+08; 7.43401; 4.69025e+08; 6.29624
57; 0.00175439; 10000; 5.01068e+08; 5.0101e+08; 0.0115763; 5.06705e+08; 1.125
57; 0.00175439; 10000; 4.99608e+08; 4.07285e+08; 18.4793; 4.1298e+08; 17.3394
57; 0.00175439; 10000; 5.0091e+08; 4.3949e+08; 12.2617; 4.45185e+08; 11.1248
57; 0.00175439; 10000; 5.00808e+08; 4.35277e+08; 13.0849; 4.40972e+08; 11.9478
57; 0.00175439; 10000; 4.98599e+08; 4.85019e+08; 2.72352; 4.90714e+08; 1.58132
57; 0.00175439; 10000; 4.99747e+08; 4.76653e+08; 4.621; 4.82348e+08; 3.48143
57; 0.00175439; 10000; 5.01098e+08; 4.37551e+08; 12.6815; 4.43246e+08; 11.545
57; 0.00175439; 10000; 5.00081e+08; 4.36544e+08; 12.7054; 4.42239e+08; 11.5666
57; 0.00175439; 10000; 4.99914e+08; 4.52066e+08; 9.57122; 4.57761e+08; 8.43202
57; 0.00175439; 10000; 4.98793e+08; 4.87359e+08; 2.29227; 4.93054e+08; 1.15052
57; 0.00175439; 10000; 4.98812e+08; 4.45355e+08; 10.717; 4.5105e+08; 9.57526
57; 0.00175439; 10000; 5.00133e+08; 4.75152e+08; 4.99501; 4.80847e+08; 3.85631
57; 0.00175439; 10000; 4.99099e+08; 4.17424e+08; 16.3644; 4.23119e+08; 15.2234
57; 0.00175439; 10000; 5.00218e+08; 4.38043e+08; 12.4297; 4.43738e+08; 11.2911
57; 0.00175439; 10000; 5.01324e+08; 4.182e+08; 16.5809; 4.23895e+08; 15.4449
57; 0.00175439; 10000; 5.00661e+08; 4.59364e+08; 8.24845; 4.65059e+08; 7.11096
57; 0.00175439; 10000; 4.99999e+08; 5.65712e+08; 13.1428; 5.71407e+08; 14.2818
57; 0.00175439; 10000; 5.00525e+08; 4.49891e+08; 10.116; 4.55586e+08; 8.97821
57; 0.00175439; 10000; 4.98645e+08; 4.32377e+08; 13.2897; 4.38072e+08; 12.1476
57; 0.00175439; 10000; 4.98636e+08; 4.59035e+08; 7.94187; 4.6473e+08; 6.79975
57; 0.00175439; 10000; 5.01647e+08; 5.15066e+08; 2.67488; 5.20761e+08; 3.81015
57; 0.00175439; 10000; 4.99465e+08; 4.12576e+08; 17.3963; 4.18271e+08; 16.2561
57; 0.00175439; 10000; 5.01144e+08; 4.45385e+08; 11.1264; 4.5108e+08; 9.99002
57; 0.00175439; 10000; 5.00131e+08; 4.92174e+08; 1.59094; 4.97869e+08; 0.45224
57; 0.00175439; 10000; 5.01366e+08; 4.16631e+08; 16.9008; 4.22326e+08; 15.7649
57; 0.00175439; 10000; 5.01086e+08; 3.6973e+08; 26.2142; 3.75425e+08; 25.0776
57; 0.00175439; 10000; 4.99912e+08; 4.59048e+08; 8.17418; 4.64743e+08; 7.03498
57; 0.00175439; 10000; 5.00779e+08; 4.31516e+08; 13.831; 4.37211e+08; 12.6938
57; 0.00175439; 10000; 5.01005e+08; 4.25709e+08; 15.029; 4.31404e+08; 13.8923
57; 0.00175439; 10000; 5.00932e+08; 4.76008e+08; 4.97555; 4.81703e+08; 3.83867
57; 0.00175439; 10000; 4.9999e+08; 4.27381e+08; 14.5222; 4.33076e+08; 13.3831
57; 0.00175439; 10000; 5.00298e+08; 4.92658e+08; 1.52704; 4.98353e+08; 0.388717
57; 0.00175439; 10000; 5.01192e+08; 4.62717e+08; 7.67677; 4.68412e+08; 6.54048
57; 0.00175439; 10000; 5.00436e+08; 4.55684e+08; 8.94253; 4.61379e+08; 7.80452
57; 0.00175439; 10000; 4.99496e+08; 4.55131e+08; 8.88195; 4.60826e+08; 7.7418
57; 0.00175439; 10000; 4.9932e+08; 4.41072e+08; 11.6655; 4.46767e+08; 10.525
57; 0.00175439; 10000; 4.98926e+08; 5.08177e+08; 1.85411; 5.13872e+08; 2.99556
57; 0.00175439; 10000; 4.99985e+08; 4.84182e+08; 3.16069; 4.89877e+08; 2.02166
57; 0.00175439; 10000; 5e+08; 4.73157e+08; 5.3685; 4.78852e+08; 4.2295
57; 0.00175439; 10000; 5.00716e+08; 4.35897e+08; 12.9453; 4.41592e+08; 11.8079
57; 0.00175439; 10000; 5.00634e+08; 4.79286e+08; 4.26412; 4.84981e+08; 3.12656
57; 0.00175439; 10000; 5.00057e+08; 4.79127e+08; 4.18561; 4.84822e+08; 3.04674
57; 0.00175439; 10000; 5.00338e+08; 4.2162e+08; 15.7331; 4.27315e+08; 14.5948
57; 0.00175439; 10000; 5.00437e+08; 4.83876e+08; 3.30919; 4.89571e+08; 2.17118
57; 0.00175439; 10000; 5.00243e+08; 4.79153e+08; 4.21588; 4.84848e+08; 3.07743
57; 0.00175439; 10000; 5.00983e+08; 4.52022e+08; 9.77298; 4.57717e+08; 8.63621
57; 0.00175439; 10000; 4.98755e+08; 4.79928e+08; 3.77473; 4.85623e+08; 2.63289
57; 0.00175439; 10000; 5.0013e+08; 4.56074e+08; 8.80886; 4.61769e+08; 7.67015
57; 0.00175439; 10000; 5.00368e+08; 4.58721e+08; 8.32328; 4.64416e+08; 7.18511
57; 0.00175439; 10000; 4.99197e+08; 4.556e+08; 8.73348; 4.61295e+08; 7.59265
57; 0.00175439; 10000; 5.01362e+08; 4.65426e+08; 7.16772; 4.71121e+08; 6.03181
57; 0.00175439; 10000; 4.99609e+08; 5.00423e+08; 0.163028; 5.06118e+08; 1.30292
57; 0.00175439; 10000; 5.01853e+08; 4.90504e+08; 2.26145; 4.96199e+08; 1.12665
57; 0.00175439; 10000; 5.01161e+08; 4.66165e+08; 6.98309; 4.7186e+08; 5.84673
57; 0.00175439; 10000; 5.01042e+08; 4.89756e+08; 2.25251; 4.95451e+08; 1.11587
57; 0.00175439; 10000; 5.00753e+08; 4.99217e+08; 0.306701; 5.04912e+08; 0.830587
57; 0.00175439; 10000; 4.99993e+08; 4.31525e+08; 13.6938; 4.3722e+08; 12.5547
57; 0.00175439; 10000; 4.9962e+08; 5.15895e+08; 3.25754; 5.2159e+08; 4.3974
57; 0.00175439; 10000; 4.99636e+08; 4.65208e+08; 6.8907; 4.70903e+08; 5.75087
57; 0.00175439; 10000; 4.99398e+08; 4.36116e+08; 12.6717; 4.41811e+08; 11.5313
57; 0.00175439; 10000; 5.01452e+08; 4.60562e+08; 8.15425; 4.66257e+08; 7.01855
57; 0.00175439; 10000; 5.0067e+08; 4.18159e+08; 16.4801; 4.23854e+08; 15.3426
57; 0.00175439; 10000; 4.99846e+08; 4.54524e+08; 9.06729; 4.60219e+08; 7.92794
57; 0.00175439; 10000; 4.99885e+08; 4.22851e+08; 15.4104; 4.28546e+08; 14.2711
57; 0.00175439; 10000; 5.00514e+08; 4.50584e+08; 9.97583; 4.56279e+08; 8.838
57; 0.00175439; 10000; 4.99199e+08; 4.41728e+08; 11.5128; 4.47423e+08; 10.3719
57; 0.00175439; 10000; 4.99515e+08; 4.81434e+08; 3.61952; 4.87129e+08; 2.47941
57; 0.00175439; 10000; 5.01758e+08; 4.92068e+08; 1.93121; 4.97763e+08; 0.796198
57; 0.00175439; 10000; 4.99019e+08; 4.57481e+08; 8.32397; 4.63176e+08; 7.18273
57; 0.00175439; 10000; 4.99334e+08; 4.91781e+08; 1.51261; 4.97476e+08; 0.372087
57; 0.00175439; 10000; 5.01232e+08; 4.40643e+08; 12.0881; 4.46338e+08; 10.9519
57; 0.00175439; 10000; 5.00431e+08; 3.96181e+08; 20.8319; 4.01876e+08; 19.6939
57; 0.00175439; 10000; 4.99946e+08; 5.07084e+08; 1.42776; 5.12779e+08; 2.56688
57; 0.00175439; 10000; 5.00642e+08; 3.90269e+08; 22.0463; 3.95964e+08; 20.9088
57; 0.00175439; 10000; 4.98667e+08; 5.06764e+08; 1.62377; 5.12459e+08; 2.76581
57; 0.00175439; 10000; 5.01275e+08; 4.8995e+08; 2.25922; 4.95645e+08; 1.12311
57; 0.00175439; 10000; 5.00371e+08; 4.99735e+08; 0.126997; 5.0543e+08; 1.01116
57; 0.00175439; 10000; 4.99723e+08; 4.58638e+08; 8.22144; 4.64333e+08; 7.0818
57; 0.00175439; 10000; 4.99688e+08; 4.22027e+08; 15.5419; 4.27722e+08; 14.4022
57; 0.00175439; 10000; 5.01036e+08; 4.68625e+08; 6.46866; 4.7432e+08; 5.33201
57; 0.00175439; 10000; 4.98946e+08; 4.60211e+08; 7.76321; 4.65906e+08; 6.6218
57; 0.00175439; 10000; 5.01071e+08; 4.15169e+08; 17.1436; 4.20864e+08; 16.0071
57; 0.00175439; 10000; 4.99898e+08; 4.49847e+08; 10.0124; 4.55542e+08; 8.87314
57; 0.00175439; 10000; 4.9935e+08; 4.95764e+08; 0.717952; 5.01459e+08; 0.422531
57; 0.00175439; 10000; 5.00804e+08; 4.44696e+08; 11.2035; 4.50391e+08; 10.0663
57; 0.00175439; 10000; 5.0081e+08; 4.84352e+08; 3.28633; 4.90047e+08; 2.14917
57; 0.00175439; 10000; 5.00131e+08; 4.55593e+08; 8.90529; 4.61288e+08; 7.76659
57; 0.00175439; 10000; 5.00977e+08; 3.73628e+08; 25.4201; 3.79323e+08; 24.2833
57; 0.00175439; 10000; 5.0093e+08; 4.57902e+08; 8.5897; 4.63597e+08; 7.45282
57; 0.00175439; 10000; 4.997e+08; 4.68212e+08; 6.3015; 4.73907e+08; 5.16182
57; 0.00175439; 10000; 5.01873e+08; 4.35309e+08; 13.2631; 4.41004e+08; 12.1283
57; 0.00175439; 10000; 5.0037e+08; 5.15299e+08; 2.98363; 5.20994e+08; 4.12179
57; 0.00175439; 10000; 4.98934e+08; 5.02728e+08; 0.760233; 5.08423e+08; 1.90167
57; 0.00175439; 10000; 5.01055e+08; 4.87755e+08; 2.65429; 4.9345e+08; 1.51769
57; 0.00175439; 10000; 5.00144e+08; 4.25963e+08; 14.832; 4.31658e+08; 13.6933
57; 0.00175439; 10000; 5.01021e+08; 3.93468e+08; 21.4667; 3.99163e+08; 20.3301
57; 0.00175439; 10000; 4.9933e+08; 4.08114e+08; 18.2675; 4.13809e+08; 17.127
58; 0.00172414; 10000; 5.00174e+08; 4.17191e+08; 16.5908; 4.22986e+08; 15.4322
58; 0.00172414; 10000; 4.99039e+08; 4.4373e+08; 11.0832; 4.49525e+08; 9.92201
58; 0.00172414; 10000; 5.00431e+08; 4.16031e+08; 16.8655; 4.21826e+08; 15.7075
58; 0.00172414; 10000; 4.99527e+08; 4.34134e+08; 13.091; 4.39929e+08; 11.9309
58; 0.00172414; 10000; 4.98504e+08; 4.18114e+08; 16.1263; 4.23909e+08; 14.9638
58; 0.00172414; 10000; 4.99287e+08; 4.78374e+08; 4.18866; 4.84169e+08; 3.028
58; 0.00172414; 10000; 4.99701e+08; 4.58064e+08; 8.33234; 4.63859e+08; 7.17264
58; 0.00172414; 10000; 5.0109e+08; 4.8612e+08; 2.98749; 4.91915e+08; 1.83101
58; 0.00172414; 10000; 5.00796e+08; 4.53664e+08; 9.41135; 4.59459e+08; 8.25419
58; 0.00172414; 10000; 4.99756e+08; 4.36169e+08; 12.7237; 4.41964e+08; 11.5641
58; 0.00172414; 10000; 4.99068e+08; 4.84156e+08; 2.988; 4.89951e+08; 1.82683
58; 0.00172414; 10000; 4.99158e+08; 3.82493e+08; 23.3725; 3.88288e+08; 22.2116
58; 0.00172414; 10000; 4.99581e+08; 4.92562e+08; 1.40503; 4.98357e+08; 0.245055
58; 0.00172414; 10000; 4.99209e+08; 4.12551e+08; 17.3591; 4.18346e+08; 16.1982
58; 0.00172414; 10000; 4.99754e+08; 4.75225e+08; 4.90835; 4.8102e+08; 3.74878
58; 0.00172414; 10000; 5.00098e+08; 4.44937e+08; 11.0301; 4.50732e+08; 9.87135
58; 0.00172414; 10000; 5.01065e+08; 4.80218e+08; 4.16072; 4.86013e+08; 3.00418
58; 0.00172414; 10000; 5.00154e+08; 4.77371e+08; 4.55512; 4.83166e+08; 3.39647
58; 0.00172414; 10000; 5.00764e+08; 4.5652e+08; 8.83514; 4.62315e+08; 7.6779
58; 0.00172414; 10000; 4.99687e+08; 3.82738e+08; 23.4044; 3.88533e+08; 22.2447
58; 0.00172414; 10000; 4.99677e+08; 4.17541e+08; 16.4378; 4.23336e+08; 15.278
58; 0.00172414; 10000; 5.01448e+08; 4.4557e+08; 11.1433; 4.51365e+08; 9.98764
58; 0.00172414; 10000; 4.98945e+08; 5.27315e+08; 5.68588; 5.3311e+08; 6.84733
58; 0.00172414; 10000; 4.99521e+08; 4.35416e+08; 12.8333; 4.41211e+08; 11.6732
58; 0.00172414; 10000; 5.00666e+08; 4.6878e+08; 6.36874; 4.74575e+08; 5.21128
58; 0.00172414; 10000; 4.99844e+08; 4.1973e+08; 16.0279; 4.25525e+08; 14.8686
58; 0.00172414; 10000; 4.99973e+08; 4.98547e+08; 0.285366; 5.04342e+08; 0.873696
58; 0.00172414; 10000; 4.9976e+08; 4.28493e+08; 14.2602; 4.34288e+08; 13.1006
58; 0.00172414; 10000; 5.00153e+08; 4.93741e+08; 1.28186; 4.99536e+08; 0.123213
58; 0.00172414; 10000; 5.01549e+08; 4.3825e+08; 12.6208; 4.44045e+08; 11.4653
58; 0.00172414; 10000; 4.99169e+08; 4.17917e+08; 16.2774; 4.23712e+08; 15.1165
58; 0.00172414; 10000; 5.00986e+08; 3.86165e+08; 22.919; 3.9196e+08; 21.7623
58; 0.00172414; 10000; 4.9983e+08; 4.18158e+08; 16.3401; 4.23953e+08; 15.1807
58; 0.00172414; 10000; 4.99836e+08; 4.80337e+08; 3.901; 4.86132e+08; 2.74162
58; 0.00172414; 10000; 4.99423e+08; 4.01337e+08; 19.6399; 4.07132e+08; 18.4795
58; 0.00172414; 10000; 5.00822e+08; 4.23773e+08; 15.3845; 4.29568e+08; 14.2274
58; 0.00172414; 10000; 4.99767e+08; 4.43041e+08; 11.3506; 4.48836e+08; 10.1911
58; 0.00172414; 10000; 5.00269e+08; 4.14057e+08; 17.2331; 4.19852e+08; 16.0747
58; 0.00172414; 10000; 4.98013e+08; 4.51175e+08; 9.40499; 4.5697e+08; 8.24136
58; 0.00172414; 10000; 5.00801e+08; 4.89848e+08; 2.187; 4.95643e+08; 1.02986
58; 0.00172414; 10000; 5.01256e+08; 3.9224e+08; 21.7485; 3.98035e+08; 20.5924
58; 0.00172414; 10000; 4.99513e+08; 4.24589e+08; 14.9994; 4.30384e+08; 13.8393
58; 0.00172414; 10000; 4.99999e+08; 4.72911e+08; 5.41772; 4.78706e+08; 4.25872
58; 0.00172414; 10000; 5.00457e+08; 4.03387e+08; 19.3962; 4.09182e+08; 18.2383
58; 0.00172414; 10000; 4.9932e+08; 4.82736e+08; 3.32141; 4.88531e+08; 2.16083
58; 0.00172414; 10000; 5.01075e+08; 4.74553e+08; 5.29296; 4.80348e+08; 4.13645
58; 0.00172414; 10000; 4.99555e+08; 3.97602e+08; 20.4086; 4.03397e+08; 19.2486
58; 0.00172414; 10000; 5.01571e+08; 5.00658e+08; 0.182028; 5.06453e+08; 0.973342
58; 0.00172414; 10000; 5.00069e+08; 4.25813e+08; 14.8491; 4.31608e+08; 13.6903
58; 0.00172414; 10000; 5.00452e+08; 4.6185e+08; 7.71347; 4.67645e+08; 6.55551
58; 0.00172414; 10000; 5.00335e+08; 4.19647e+08; 16.1269; 4.25442e+08; 14.9687
58; 0.00172414; 10000; 5.00552e+08; 5.13477e+08; 2.58211; 5.19272e+08; 3.73984
58; 0.00172414; 10000; 5.01016e+08; 4.33544e+08; 13.4669; 4.39339e+08; 12.3103
58; 0.00172414; 10000; 5.00291e+08; 4.89482e+08; 2.16055; 4.95277e+08; 1.00222
58; 0.00172414; 10000; 5.00126e+08; 4.70428e+08; 5.938; 4.76223e+08; 4.77929
58; 0.00172414; 10000; 4.9916e+08; 4.30722e+08; 13.7107; 4.36517e+08; 12.5498
58; 0.00172414; 10000; 5.00912e+08; 4.46435e+08; 10.8757; 4.5223e+08; 9.71882
58; 0.00172414; 10000; 5.00109e+08; 4.47834e+08; 10.4525; 4.53629e+08; 9.2938
58; 0.00172414; 10000; 4.99836e+08; 4.35208e+08; 12.9298; 4.41003e+08; 11.7704
58; 0.00172414; 10000; 4.98911e+08; 4.25529e+08; 14.7083; 4.31324e+08; 13.5468
58; 0.00172414; 10000; 5.01212e+08; 4.91042e+08; 2.02905; 4.96837e+08; 0.872849
58; 0.00172414; 10000; 5.01213e+08; 4.83568e+08; 3.52057; 4.89363e+08; 2.36437
58; 0.00172414; 10000; 5.00245e+08; 4.3552e+08; 12.9386; 4.41315e+08; 11.7802
